AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,PERIODO,TIPENC,FECENT,RESULT,PANEL,P22,P23,P24A,P24B,P25$1,P25$2,P25$3,P25$4,P25$5,P101,P102,P103,P103A,P104,P104A,P104B1,P104B2,P105A,P105B,P106,P106A,P106B,P107B1,P107C11,P107C12,P107C13,P107C14,P107C16,P107C17,P107C18,P107C19,P107C110,P107D1,P107B2,P107C21,P107C22,P107C23,P107C24,P107C26,P107C27,P107C28,P107C29,P107C210,P107D2,P107B3,P107C31,P107C32,P107C33,P107C34,P107C36,P107C37,P107C38,P107C39,P107C310,P107D3,P107B4,P107C41,P107C42,P107C43,P107C44,P107C46,P107C47,P107C48,P107C49,P107C410,P107D4,P107E,P110,P110A1,P110A,P110A_MODIFICADA,P110C,P110C1,P110C2,P110C3,P110D,P110E,P110F,P110G,P111A,P1121,P1123,P1124,P1125,P1126,P1127,P112A,P1131,P1132,P1133,P1135,P1136,P1139,P1137,P1138,P113A,P1141,P1142,P1143,P1144,P1145,P1171$01,P1171$02,P1171$04,P1171$05,P1171$06,P1171$07,P1171$08,P1171$09,P1171$10,P1171$11,P1171$12,P1171$13,P1171$14,P1171$15,P1171$16,P1172$01,P1172$02,P1172$04,P1172$05,P1172$06,P1172$07,P1172$08,P1172$09,P1172$10,P1172$11,P1172$12,P1172$13,P1172$14,P1172$15,P1172$16,P1173$01,P1173$02,P1173$04,P1173$05,P1173$06,P1173$07,P1173$08,P1173$09,P1173$10,P1173$11,P1173$12,P1173$13,P1173$14,P1173$15,P1173$16,P1174$01,P1174$02,P1174$04,P1174$05,P1174$06,P1174$07,P1174$08,P1174$09,P1174$10,P1174$11,P1174$12,P1174$13,P1174$14,P1174$15,P1174$16,P1175$01,P1175$02,P1175$04,P1175$05,P1175$06,P1175$07,P1175$08,P1175$09,P1175$10,P1175$11,P1175$12,P1175$13,P1175$14,P1175$15,P1175$16,P117T2,P117T3,P117T4,T110,P200I,P600I,P600D1,P600M1,P600A1,P600D2,P600M2,P600A2,P612I1,P612I11,P612I2,P612I22,P700I,P710I,P800I,P110I,TICUEST01,D105B,D106,D107D1,D107D2,D107D3,D107D4,D1172$01,D1173$01,D1174$01,D1172$02,D1173$02,D1174$02,D1172$04,D1173$04,D1174$04,D1172$05,D1173$05,D1174$05,D1172$06,D1173$06,D1174$06,D1172$07,D1173$07,D1174$07,D1172$08,D1173$08,D1174$08,D1172$09,D1173$09,D1174$09,D1172$10,D1173$10,D1174$10,D1172$15,D1173$15,D1174$15,D1172$16,D1173$16,D1174$16,D612I11,D1172$11,D1173$11,D1174$11,D1172$12,D1173$12,D1174$12,D1172$13,D1173$13,D1174$13,D1172$14,D1173$14,D1174$14,D612I22,I105B,I106,I1172$01,I1172$02,I1172$04,I1172$05,I1172$06,I1172$07,I1172$08,I1172$09,I1172$10,I1172$11,I1172$12,I1172$13,I1172$14,I1172$15,I1172$16,I1173$01,I1174$01,I1173$02,I1174$02,I1173$04,I1174$04,I1173$05,I1174$05,I1173$06,I1174$06,I1173$07,I1174$07,I1173$08,I1174$08,I1173$09,I1174$09,I1173$10,I1174$10,I1173$11,I1174$11,I1173$12,I1174$12,I1173$13,I1174$13,I1173$14,I1174$14,I1173$15,I1174$15,I1173$16,I1174$16,T111A,NBI1,NBI2,NBI3,NBI4,NBI5,FACTOR07,NCONGLOME,SUB_CONGLOME,CODCCPP,NOMCCPP,LONGITUD,LATITUD,ALTITUD
2022,02,005074,133,11,010403,7,7,3,3,20220219,1,1,2, ,4,3,0,0,0,0,1,5,7,6,7,4,3, , ,2, ,27,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,5, ,3,0, , , , ,2,3, , ,4,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , , , ,0, , , ,43, , ,0, ,0, , , , , ,0, , , ,0, , ,0, , , , , , , ,34, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,0,34,5,01,01,04,02,2022,18,02,2022,2, ,2, ,01,01,01,01,2, ,325, , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,409, , , , , , ,0,0,0, , , , , , , ,520,0, , , , , , , , , ,325,0, , , , , ,0, , , ,520, , ,0, ,0, , , , , , , , , , , ,0,409, , , , , , ,0, , , , , ,0,0, , ,4,1,0,0,0,0,62.1751327514648,006480,00,0044,COMUNIDAD NATIVA GUAYABAL,-77.7158584594727,-4.20400476455688,177
2022,02,005074,134,11,010403,7,7,3,3,20220219,1,1,2, ,4,3,0,0,0,0,1,1,7,4,4,5,4,2,2,2, ,27,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,8, ,3,0, , , , ,2,3, , ,5,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0, , , , , , ,0, , , ,10, , ,0, , , , , , , ,0, , , ,0, , ,0, , , , , , , ,58, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,59,9,01,01,04,02,2022,18,02,2022,2, ,2, ,01,01,01,01,2, ,325, , , , , , , , , , , , , , , , , , , , , , ,0,0,698, , , , , , ,0,0,0, , , , , , , ,121,0, , , , , , , , , ,325, , , , , , ,0, , , ,121, , ,0, , , , , , , , , , , , , ,0,698, , , , , , ,0, , , , , ,0,0, , ,5,0,0,0,0,0,62.1751327514648,006480,00,0044,COMUNIDAD NATIVA GUAYABAL,-77.7158584594727,-4.20400476455688,177
2022,02,005074,135,11,010403,7,7,3,3,20220219,1,1,2, ,4,3,0,0,0,0,1,1,7,5,4,1,0,2,2,2, ,18,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,8, ,3,0, , , , ,2,3, , ,9,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0, , , , , , ,0, , , ,5, , ,0, , , , , , , ,9, , , ,0, , ,0, , , , , , , ,0, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,9,0,9,01,01,04,02,2022,18,02,2022,2, ,2, ,01,01,01,01,2, ,217, , , , , , , , , , , , , , , , , , , , , , ,0,108,0, , , , , , ,0,0,0, , , , , , , ,60,0, , , , , , , , , ,217, , , , , , ,0, , , ,60, , ,0, , , , , , , , , , , , , ,108,0, , , , , , ,0, , , , , ,0,0, , ,9,0,0,1,0,0,62.1751327514648,006480,00,0044,COMUNIDAD NATIVA GUAYABAL,-77.7158584594727,-4.20400476455688,177
2022,02,005074,136,11,010403,7,7,3,3,20220219,1,1,2, ,4,3,0,1,0,0,0,1,7,6,4,1,0,2,2,2, ,102,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,5, ,3,0, , , , ,2,3, , ,4,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , , , ,24, , , ,5, , ,0, ,0, , , , , ,0, , , ,0, , ,0, , , , , , , ,0, , , , , , ,44, ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,44,5,04,04,04,02,2022,18,02,2022,2, ,2, ,02,02,02,04,2, ,1228, , , , ,0,0, , , , , , , , , , , , , , , , ,289,0,0, , , , , , ,0,0,530, , , , , , , ,60,0, , , , , , , , , ,1228,0, , , , , ,289, , , ,60, , ,0, ,0, , , , , , , , , , , ,0,0, , , , , , ,0, , , , , ,0,530, , ,4,1,1,0,0,0,62.1751327514648,006480,00,0044,COMUNIDAD NATIVA GUAYABAL,-77.7158584594727,-4.20400476455688,177
2022,08,005076,015,11,010401,7,7,3,3,20220819,1,1,2, ,4,3,0,1,0,1,0,1,9,6,7,3,2,2,2,2, ,50,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,2,3,1,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,4, , , , ,0, , , ,10, , ,0, ,0,0, , , , ,0, , , ,0, , ,0, , , , , , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,17,0,0,1,03,03,04,08,2022,18,08,2022,2, ,2, ,02,02,02,03,2, ,593, , , , ,24,0, ,47,0, , , , , , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,120,0, , , , , , , , , ,593,24,47, , , , ,0, , , ,120, , ,0, ,0, ,0, , , , , , , , , ,0,0, , , , , , ,0, , , , , ,0,0, , ,4,1,0,0,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,08,005076,016,11,010401,7,7,3,3,20220820,1,1,2, ,4,3,0,1,0,1,0,1,7,6,7,2,1,2,2,2, ,50,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,1,1,3,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,13, , , , ,0, , , ,5, , ,0, ,0,0, , , , ,0, , , ,0, , ,0, , , , , , , ,78, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,79,1,01,02,05,08,2022,19,08,2022,2, ,2, ,02,02,02,01,2, ,593, , , , ,24,0, ,154,0, , , , , , , , , , , , , ,0,0,925, , , , , , ,0,0,0, , , , , , , ,60,0, , , , , , , , , ,593,24,154, , , , ,0, , , ,60, , ,0, ,0, ,0, , , , , , , , , ,0,925, , , , , , ,0, , , , , ,0,0, , ,4,1,1,0,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,08,005076,061,11,010401,7,7,3,3,20220819,1,1,1,010401,4,3,0,1,0,1,0,1,9,6,4,2,1,2,2,2, ,24,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,1,1,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,4, , , , ,0, , , ,5, , ,0, ,0,0, , , , ,0, , , ,0, , ,0, , , , , , , ,58, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,59,1,02,02,04,08,2022,18,08,2022,2, ,2, ,01,01,01,02,2, ,285, , , , ,24,0, ,47,0, , , , , , , , , , , , , ,0,0,688, , , , , , ,0,0,0, , , , , , , ,60,0, , , , , , , , , ,285,24,47, , , , ,0, , , ,60, , ,0, ,0, ,0, , , , , , , , , ,0,688, , , , , , ,0, , , , , ,0,0, , ,4,1,1,0,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,08,005076,063,11,010401,7,7,3,3,20220820,1,1,2, ,4,3,0,1,0,1,0,1,7,6,7,2,1,2,2,2, ,23,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,1,1,3,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4, , , , ,0, , , , , , ,0, ,0,0, , , , ,0, , , , , , ,0, , , , , , , ,58, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,59,1,01,01,03,08,2022,17,08,2022,2, ,2, ,01,01,01,01,2, ,273, , , , ,24,0, ,47,0, , , , , , , , , , , , , ,0,0,688, , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , ,273,24,47, , , , ,0, , , , , , ,0, ,0, ,0, , , , , , , , , ,0,688, , , , , , , , , , , , ,0,0, , ,4,1,0,0,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,08,005076,064,11,010401,7,7,3,3,20220819,1,1,2, ,4,3,0,1,0,1,0,1,7,6,7,2,1,2,2,2, ,37,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,2,3,1,3,9,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,6,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,4, , , , ,0, , , , , , ,19, ,0,0, , , , ,0, , , , , , ,0, , , , , , , ,0, , , , , , ,0, ,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,1,01,01,03,08,2022,17,08,2022,2, ,2, ,01,01,01,01,2, ,439, , , , ,24,0, ,47,0, , , , , , , , , , , , , ,0,0,0, , , , , , ,225,0,0, , , , , , , , , , , , , , , , , , ,439,24,47, , , , ,0, , , , , , ,225, ,0, ,0, , , , , , , , , ,0,0, , , , , , , , , , , , ,0,0, , ,9,1,0,1,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,08,005076,065,11,010401,7,7,3,3,20220818,1,1,2, ,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,2, ,74,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,1,1,3,9,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2, , , , , ,0, , , , , , ,0, ,0, , , , , ,0, , , , , , ,0, , , , , , , ,35, , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,35,1,01,01,03,08,2022,17,08,2022,2, ,2, ,01,01,01,01,2, ,877, , , , ,24,0, , , , , , , , , , , , , , , , ,0,0,415, , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , ,877,24, , , , , ,0, , , , , , ,0, ,0, , , , , , , , , , , ,0,415, , , , , , , , , , , , ,0,0, , ,9,0,0,1,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,08,005076,066,11,010401,7,7,3,3,20220819,1,1,2, ,4,3,0,1,0,1,0,1,7,6,7,1,1,2,2,6, ,24, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,1,2, ,5,0,0,0,0,1,0, ,0,0,0,0,0,0,0,1, ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, , , , , , , , , , , , ,0, ,2, , , , , , , , , , , , ,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,01,01,04,08,2022,18,08,2022,2, ,2, ,01,01,01,01,2, ,285, , , , ,0,24, , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , , , ,285,0, , , , , , , , , , , , ,0, ,24, , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , ,5,1,0,0,0,0,55.1079559326172,006501,00,0024,COMUNIDAD NATIVA BAJO CANAMPA,-77.9167785644531,-4.57802438735962,192
2022,09,005087,031,11,010202,7,8,3,3,20220915,1,1,2, ,3,3,0,0,0,0,1,1,3,6,4,3,2,2,2,2, ,14,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,3,2, ,4,0,0,0,0,1,0, ,0,1,0,0,1,0,1,0,6,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0, ,38, , , ,0, , , ,43,65,28,0, ,0, ,0, , , ,0, , , ,0,0,0,0, , , ,0, , , ,21, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,173,0,21,1,01,01,30,08,2022,13,09,2022,2, ,2, ,01,01,01,01,2, ,166, , , , ,0,0, , , , ,452,0,0, , , , , , , , , ,0,0,250, , , , , , ,0,0,0, , , , , , , ,508,0, ,767,0, ,331,0, , , ,166,0, ,452, , , ,0, , , ,508,767,331,0, ,0, , , ,0,0, , , , , , ,0,250, , , , , , ,0, ,0, ,0, ,0,0, , ,4,0,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,091,11,010202,7,8,3,3,20220917,1,1,2, ,4,3,0,0,0,0,1,1,7,4,4,3,2,2,2,2, ,41,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,3,2, ,4,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , , , ,0, , , ,10, , ,0, ,0, , , , , ,0, , , ,0, , ,0, , , , , , , ,42, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,42,1,01,02,02,09,2022,16,09,2022,2, ,2, ,01,01,01,01,2, ,488, , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,499, , , , , , ,0,0,0, , , , , , , ,118,0, , , , , , , , , ,488,0, , , , , ,0, , , ,118, , ,0, ,0, , , , , , , , , , , ,0,499, , , , , , ,0, , , , , ,0,0, , ,4,0,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,093,11,010202,7,8,3,3,20220915,1,1,2, ,4,3,0,0,0,0,1,1,7,6,4,2,0,2,2,2, ,14,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,3,2, ,4,0,0,0,0,0,1, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , , , ,0, , , ,20, , ,0, ,0, , , , , ,39, , , ,0, , ,0, , , , , , , ,0, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,39,0,1,01,01,31,08,2022,14,09,2022,2, ,2, ,01,01,01,01,2, ,166, , , , ,0,0, , , , , , , , , , , , , , , , ,0,464,0, , , , , , ,0,0,0, , , , , , , ,236,0, , , , , , , , , ,166,0, , , , , ,0, , , ,236, , ,0, ,0, , , , , , , , , , , ,464,0, , , , , , ,0, , , , , ,0,0, , ,4,1,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,094,11,010202,7,8,3,3,20220917,1,1,2, ,4,3,0,0,0,0,1,1,7,6,4,3,2,2,2,2, ,29,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,3,2, ,4,0,0,0,0,1,0, ,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0, , , , , ,0, , , ,20, , ,0, ,0, , , , , ,0, , , ,0, , ,0, , , , , , , ,49, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,49,1,02,02,01,09,2022,15,09,2022,2, ,2, ,02,02,02,02,2, ,345, , , , ,0,0, , , , , , , , , , , , , , , , ,0,0,583, , , , , , ,0,0,0, , , , , , , ,236,0, , , , , , , , , ,345,0, , , , , ,0, , , ,236, , ,0, ,0, , , , , , , , , , , ,0,583, , , , , , ,0, , , , , ,0,0, , ,4,1,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,097,11,010202,7,8,3,3,20220917,1,1,1,140308,4,3,0,0,0,0,1,1,7,6,4,2,2,2,2,2, ,32,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,3,2, ,4,0,0,0,0,1,0, ,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0, ,28, , , ,0, , , ,40, , ,0, ,0, ,0, , , ,0, , , ,0, , ,0, , , ,0, , , ,0, , , , , , ,0, ,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,68,0,0,1,02,02,02,09,2022,16,09,2022,2, ,2, ,02,02,02,02,2, ,380, , , , ,0,0, , , , ,333,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , , , , , ,472,0, , , , , , , , , ,380,0, ,333, , , ,0, , , ,472, , ,0, ,0, , , ,0,0, , , , , , ,0,0, , , , , , ,0, , , , , ,0,0, , ,4,1,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,098,11,010202,7,8,3,3,20220915,1,1,1,140101,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,6, ,32, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,3,2, ,4,0,0,0,0,1,0, ,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0, ,36, , , ,0, , , ,25, , ,0, ,0, ,0, , , ,0, , , ,0, , ,0, , , ,0, , , ,50, , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,61,0,51,1,01,02,31,08,2022,14,09,2022,2, ,2, ,01,01,01,01,2, ,380, , , , ,0,0, , , , ,428,0,0, , , , , , , , , ,0,0,595, , , , , , ,0,0,0, , , , , , , ,295,0, , , , , , , , , ,380,0, ,428, , , ,0, , , ,295, , ,0, ,0, , , ,0,0, , , , , , ,0,595, , , , , , ,0, , , , , ,0,0, , ,4,0,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,099,11,010202,7,8,3,3,20220916,1,1,2, ,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,2, ,23,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,1,2, ,4,0,0,0,0,1,0, ,0,0,0,0,0,0,0,1, ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0, , , , , , , , , ,10,49, ,0, ,0, , , , , , , , , ,0,0, ,0, , , , , , , , , , , , , , ,0, ,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,59,0,0,1,01,01,01,09,2022,15,09,2022,2, ,2, ,01,01,01,01,2, ,273, , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , , , , , , ,118,0, ,579,0, , , , , , ,273,0, , , , , , , , , ,118,579, ,0, ,0, , , , , , , , , , , , , , , , , , , ,0, ,0, , , ,0,0, , ,4,0,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,09,005087,100,11,010202,7,8,3,3,20220916,1,1,2, ,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,6, ,23, , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,2,3,0,1,24, , ,1,1,2, ,4,0,0,0,0,1,0, ,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0, ,27, , , ,0, , , ,5, , ,0, ,0, ,0, , , ,0, , , ,0, , ,0, , , ,0, , , ,0, , , , , , ,0, ,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,32,0,0,1,01,02,01,09,2022,15,09,2022,1,12000,2, ,01,01,01,01,2, ,273, , , , ,0,0, , , , ,321,0,0, , , , , , , , , ,0,0,0, , , , , , ,0,0,0, , , ,12146, , , ,59,0, , , , , , , , , ,273,0, ,321, , , ,0, , , ,59, , ,0, ,0, , , ,0,0, , , , , , ,0,0, , , , , , ,0, , , , , ,0,0, , ,4,0,0,0,0,0,55.1079559326172,006564,00,0011,CASERIO SAN JUAN DE DIOS,-78.5045471191406,-5.36662435531616,1426
2022,12,005088,016,11,010202,7,7,2,3,20221209,1,1,2, ,3,3,1,0,0,1,0,1,3,5,4,2,1,2,2,2, ,41,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,2,3,2, ,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,14,29, , , ,0, , , ,30, ,15, , ,0,0,0, , , ,0, , , ,0, ,10, , , , ,0, , , ,0, , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,89,9,0,1,02,02,24,11,2022,08,12,2022,1,6000,2, ,02,02,02,02,2, ,496, , , , ,0,0, ,169,0, ,351,0,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , ,6002, , , ,359,0, , , , ,179,120, , , ,496,0,169,351, , , ,0, , , ,359, ,179, , ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , ,120, , , , , ,6,0,0,1,0,0,66.6793823242188,006571,00,0034,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
2022,12,005088,017,11,010202,7,7,2,3,20221207,1,1,1,140101,2,1,0,1,0,0,0,1,3,5,4,3,1,2,2,2, ,138,2, ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , ,2, , , , , , , , , , , ,1,1,3,0,1,24, , ,1,1,2, ,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,17,27, , , ,0, , , ,40, ,30, , ,0,0,0, , , ,0, , , ,0, ,0, , , , ,0, , , ,0, , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,114,0,0,1,02,02,22,11,2022,06,12,2022,2, ,2, ,02,02,02,02,2, ,1670, , , , ,0,0, ,206,0, ,327,0,0, , , , , , , , , ,0,0,0, , , , , , , , , , , , , , , , ,478,0, , , , ,359,0, , , ,1670,0,206,327, , , ,0, , , ,478, ,359, , ,0, ,0, ,0,0, , , , , , ,0,0, , , , , , ,0, , , ,0, , , , , ,6,0,0,1,0,0,66.6793823242188,006571,00,0034,SECTOR SAN ANTONIO,-78.4573364257813,-5.45736312866211,929
